,Purchases,Sales,Mid-rate,Spread,Dep(+)/App(-),,,,
,Weighted Avg.,Weighted  Avg.,(UgShs/US$),(UgShs),(UgShs),,,,
Month,(UgShs/US$),(UgShs/US$),,,,,,,
,,,,,,,,,
,,,,,,,,,
28-Nov-13," 2,520.13 "," 2,529.53 ","2,524.83",9.41,0.29,,,,
29-Nov-13," 2,519.62 "," 2,529.35 ","2,524.49",9.73,-0.34,,,,
2-Dec-13,"2,518.76"," 2,528.77 ","2,523.76",10.00,-0.72,,,,
3-Dec-13,"2,521.42"," 2,531.37 ","2,526.40",9.95,2.63,,,,
4-Dec-13,"2,519.37"," 2,528.74 ","2,524.05",9.37,-2.34,,,,
5-Dec-13,"2,518.78"," 2,528.04 ","2,523.41",9.27,-0.64,,,,
6-Dec-13,"2,518.31"," 2,527.74 ","2,523.03",9.43,-0.38,,,,
9-Dec-13,"2,516.50"," 2,526.10 ","2,521.30",9.60,-1.73,,,,
10-Dec-13,"2,513.95"," 2,523.37 ","2,518.66",9.42,-2.64,,,,
11-Dec-13,"2,509.71"," 2,519.42 ","2,514.56",9.71,-4.10,,,,
12-Dec-13,"2,501.27"," 2,510.61 ","2,505.94",9.34,-8.62,,,,
13-Dec-13,"2,499.53"," 2,509.46 ","2,504.49",9.93,-1.45,,,,
16-Dec-13,"2,499.82"," 2,509.53 ","2,504.67",9.72,0.18,,,,
17-Dec-13,"2,497.25"," 2,506.53 ","2,501.89",9.27,-2.79,,,,
18-Dec-13,"2,493.12"," 2,502.84 ","2,497.98",9.72,-3.91,,,,
19-Dec-13,"2,496.62"," 2,506.30 ","2,501.46",9.67,3.48,,,,
20-Dec-13,"2,500.15"," 2,509.87 ","2,505.01",9.71,3.55,,,,
23-Dec-13," 2,499.21 "," 2,509.19 ","2,504.20",9.97,-0.81,,,,
24-Dec-13," 2,499.87 "," 2,509.88 ","2,504.87",10.01,0.67,,,,
27-Dec-13," 2,503.66 "," 2,513.52 ","2,508.59",9.86,3.72,,,,
30-Dec-13," 2,511.50 "," 2,521.51 ","2,516.51",10.01,7.92,,,,
31-Dec-13," 2,522.98 "," 2,532.93 ","2,527.96",9.96,11.45,,,,
2-Jan-14," 2,521.54 "," 2,531.48 ","2,526.51",9.95,-1.45,,,,
3-Jan-14," 2,520.84 "," 2,530.44 ","2,525.64",9.60,-0.87,,,,
6-Jan-14," 2,520.24 "," 2,529.81 ","2,525.02",9.57,-0.62,,,,
7-Jan-14," 2,519.50 "," 2,527.87 ","2,523.69",8.37,-1.34,,,,
8-Jan-14," 2,516.82 "," 2,525.77 ","2,521.30",8.95,-2.39,,,,
9-Jan-14," 2,513.66 "," 2,523.09 ","2,518.38",9.43,-2.92,,,,
10-Jan-14," 2,513.67 "," 2,523.33 ","2,518.50",9.66,0.12,,,,
13-Jan-14," 2,508.83 "," 2,518.84 ","2,513.83",10.01,-4.67,,,,
14-Jan-14," 2,504.97 "," 2,515.00 ","2,509.99",10.03,-3.84,,,,
15-Jan-14," 2,504.06 "," 2,513.90 ","2,508.98",9.84,-1.00,,,,
16-Jan-14," 2,496.07 "," 2,505.85 ","2,500.96",9.78,-8.02,,,,
17-Jan-14," 2,493.52 "," 2,503.17 ","2,498.35",9.65,-2.62,,,,
20-Jan-14," 2,490.71 "," 2,501.79 ","2,496.25",11.08,-2.10,,,,
21-Jan-14," 2,484.06 "," 2,493.77 ","2,488.92",9.71,-7.34,,,,
22-Jan-14," 2,479.21 "," 2,488.55 ","2,483.88",9.34,-5.03,,,,
23-Jan-14," 2,468.12 "," 2,478.21 ","2,473.17",10.09,-10.72,,,,
24-Jan-14," 2,470.27 "," 2,480.13 ","2,475.20",9.86,2.03,,,,
27-Jan-14," 2,470.75 "," 2,480.62 ","2,475.69",9.87,0.49,,,,
28-Jan-14," 2,477.09 "," 2,486.95 ","2,482.02",9.86,6.34,,,,
29-Jan-14," 2,476.61 "," 2,485.89 ","2,481.25",9.28,-0.77,,,,
30-Jan-14," 2,470.32 "," 2,480.02 ","2,475.17",9.70,-6.08,,,,
31-Jan-14," 2,470.31 "," 2,480.09 ","2,475.20",9.78,0.03,,,,
3-Feb-14," 2,469.77 "," 2,479.08 ","2,474.43",9.31,-0.77,,,,
4-Feb-14," 2,469.06 "," 2,478.69 ","2,473.87",9.62,-0.55,,,,
5-Feb-14," 2,468.25 "," 2,477.39 ","2,472.82",9.14,-1.05,,,,
6-Feb-14," 2,465.62 "," 2,474.81 ","2,470.22",9.19,-2.61,,,,
7-Feb-14," 2,464.02 "," 2,473.41 ","2,468.71",9.39,-1.50,,,,
10-Feb-14," 2,462.67 "," 2,472.40 ","2,467.54",9.73,-1.18,,,,
11-Feb-14," 2,463.07 "," 2,472.99 ","2,468.03",9.92,0.49,,,,
12-Feb-14," 2,462.07 "," 2,471.89 ","2,466.98",9.82,-1.05,,,,
13-Feb-14," 2,460.11 "," 2,469.73 ","2,464.92",9.62,-2.05,,,,
14-Feb-14," 2,458.86 "," 2,468.10 ","2,463.48",9.24,-1.44,,,,
17-Feb-14," 2,456.71 "," 2,465.89 ","2,461.30",9.18,-2.18,,,,
18-Feb-14," 2,451.11 "," 2,460.62 ","2,455.87",9.52,-5.43,,,,
19-Feb-14," 2,449.16 "," 2,458.74 ","2,453.95",9.58,-1.91,,,,
20-Feb-14," 2,448.18 "," 2,457.86 ","2,453.02",9.68,-0.94,,,,
21-Feb-14," 2,454.22 "," 2,464.22 ","2,459.22",10.00,6.20,,,,
24-Feb-14," 2,453.40 "," 2,463.31 ","2,458.36",9.92,-0.86,,,,
25-Feb-14," 2,450.32 "," 2,459.87 ","2,455.09",9.55,-3.26,,,,
26-Feb-14," 2,483.04 "," 2,493.08 ","2,488.06",10.04,32.97,,,,
27-Feb-14," 2,520.34 "," 2,530.27 ","2,525.31",9.93,37.25,,,,
28-Feb-14," 2,533.18 "," 2,542.95 ","2,538.07",9.77,12.76,,,,
3-Mar-14," 2,526.77 "," 2,536.76 ","2,531.77",10.00,-6.30,,,,
4-Mar-14," 2,512.51 "," 2,522.25 ","2,517.38",9.74,-14.39,,,,
5-Mar-14," 2,511.33 "," 2,520.93 ","2,516.13",9.60,-1.25,,,,
6-Mar-14," 2,509.92 "," 2,519.22 ","2,514.57",9.30,-1.56,,,,
7-Mar-14," 2,507.00 "," 2,516.86 ","2,511.93",9.85,-2.64,,,,
10-Mar-14," 2,517.65 "," 2,527.45 ","2,522.55",9.80,10.62,,,,
11-Mar-14," 2,515.04 "," 2,524.92 ","2,519.98",9.88,-2.57,,,,
12-Mar-14," 2,512.08 "," 2,521.81 ","2,516.95",9.73,-3.03,,,,
13-Mar-14," 2,510.09 "," 2,519.42 ","2,514.76",9.33,-2.19,,,,
14-Mar-14," 2,514.38 "," 2,524.13 ","2,519.26",9.75,4.50,,,,
17-Mar-14," 2,521.30 "," 2,530.69 ","2,526.00",9.39,6.74,,,,
18-Mar-14," 2,521.33 "," 2,531.15 ","2,526.24",9.82,0.24,,,,
19-Mar-14," 2,531.96 "," 2,541.92 ","2,536.94",9.96,10.70,,,,
20-Mar-14," 2,534.84 "," 2,544.51 ","2,539.68",9.67,2.74,,,,
21-Mar-14," 2,548.07 "," 2,558.02 ","2,553.05",9.96,13.37,,,,
24-Mar-14," 2,563.37 "," 2,573.22 ","2,568.30",9.85,15.25,,,,
25-Mar-14," 2,564.05 "," 2,573.82 ","2,568.93",9.77,0.64,,,,
26-Mar-14," 2,559.14 "," 2,568.54 ","2,563.84",9.40,-5.09,,,,
27-Mar-14," 2,547.96 "," 2,557.46 ","2,552.71",9.50,-11.13,,,,
28-Mar-14," 2,543.10 "," 2,552.97 ","2,548.04",9.87,-4.68,,,,
31-Mar-14," 2,544.61 "," 2,554.48 ","2,549.55",9.87,1.51,,,,
1-Apr-14," 2,544.16 "," 2,553.55 ","2,548.85",9.39,-0.69,,,,
2-Apr-14," 2,540.92 "," 2,550.78 ","2,545.85",9.86,-3.01,,,,
3-Apr-14," 2,547.66 "," 2,557.48 ","2,552.57",9.82,6.72,,,,
4-Apr-14," 2,556.44 "," 2,566.42 ","2,561.43",9.98,8.86,,,,
7-Apr-14," 2,559.94 "," 2,569.60 ","2,564.77",9.66,3.34,,,,
8-Apr-14," 2,550.12 "," 2,559.80 ","2,554.96",9.68,-9.81,,,,
9-Apr-14," 2,536.62 "," 2,546.40 ","2,541.51",9.78,-13.45,,,,
10-Apr-14," 2,522.00 "," 2,531.84 ","2,526.92",9.84,-14.59,,,,
11-Apr-14," 2,511.30 "," 2,521.25 ","2,516.28",9.95,-10.65,,,,
14-Apr-14," 2,519.54 "," 2,529.51 ","2,524.53",9.97,8.25,,,,
15-Apr-14," 2,514.73 "," 2,524.64 ","2,519.69",9.91,-4.84,,,,
16-Apr-14," 2,508.22 "," 2,518.12 ","2,513.17",9.90,-6.51,,,,
17-Apr-14," 2,506.30 "," 2,516.25 ","2,511.28",9.95,-1.89,,,,
22-Apr-14," 2,510.35 "," 2,520.23 ","2,515.29",9.88,4.01,,,,
23-Apr-14," 2,509.49 "," 2,519.27 ","2,514.38",9.78,-0.91,,,,
24-Apr-14," 2,508.67 "," 2,517.84 ","2,513.26",9.17,-1.13,,,,
25-Apr-14," 2,509.14 "," 2,518.66 ","2,513.90",9.52,0.64,,,,
28-Apr-14," 2,509.92 "," 2,519.71 ","2,514.82",9.79,0.92,,,,
29-Apr-14," 2,516.06 "," 2,525.86 ","2,520.96",9.80,6.14,,,,
30-Apr-14," 2,516.36 "," 2,526.35 ","2,521.35",9.99,0.39,,,,
2-May-14," 2,520.90 "," 2,530.74 ","2,525.82",9.85,4.47,,,,
5-May-14," 2,521.06 "," 2,530.98 ","2,526.02",9.93,0.20,,,,
6-May-14," 2,516.43 "," 2,526.27 ","2,521.35",9.84,-4.67,,,,
7-May-14," 2,512.43 "," 2,522.17 ","2,517.30",9.74,-4.05,,,,
8-May-14," 2,513.20 "," 2,523.15 ","2,518.18",9.95,0.88,,,,
9-May-14," 2,521.79 "," 2,531.65 ","2,526.72",9.86,8.54,,,,
12-May-14," 2,516.83 "," 2,526.53 ","2,521.68",9.70,-5.04,,,,
13-May-14," 2,515.63 "," 2,525.24 ","2,520.44",9.61,-1.25,,,,
14-May-14," 2,519.94 "," 2,529.50 ","2,524.72",9.56,4.29,,,,
15-May-14," 2,532.64 "," 2,542.49 ","2,537.57",9.85,12.84,,,,
16-May-14," 2,534.58 "," 2,544.38 ","2,539.48",9.80,1.92,,,,
19-May-14," 2,535.39 "," 2,545.19 ","2,540.29",9.80,0.81,,,,
20-May-14," 2,534.40 "," 2,544.15 ","2,539.28",9.75,-1.01,,,,
21-May-14," 2,526.91 "," 2,536.86 ","2,531.89",9.95,-7.39,,,,
22-May-14," 2,525.07 "," 2,534.76 ","2,529.91",9.69,-1.97,,,,
23-May-14," 2,531.57 "," 2,541.00 ","2,536.29",9.43,6.37,,,,
26-May-14," 2,529.41 "," 2,538.91 ","2,534.16",9.50,-2.13,,,,
27-May-14," 2,530.42 "," 2,540.48 ","2,535.45",10.06,1.29,,,,
28-May-14," 2,537.44 "," 2,547.41 ","2,542.43",9.97,6.98,,,,
29-May-14," 2,548.47 "," 2,558.40 ","2,553.44",9.93,11.01,,,,
30-May-14," 2,552.86 "," 2,562.58 ","2,557.72",9.72,4.29,,,,
2-Jun-14," 2,551.47 "," 2,561.35 ","2,556.41",9.88,-1.31,,,,
4-Jun-14," 2,557.47 "," 2,567.31 ","2,562.39",9.84,5.98,,,,
5-Jun-14," 2,565.72 "," 2,575.33 ","2,570.53",9.61,8.14,,,,
6-Jun-14," 2,563.51 "," 2,573.31 ","2,568.41",9.80,-2.12,,,,
10-Jun-14," 2,556.82 "," 2,566.76 ","2,561.79",9.94,-6.62,,,,
11-Jun-14," 2,554.52 "," 2,564.40 ","2,559.46",9.88,-2.33,,,,
12-Jun-14," 2,556.08 "," 2,566.10 ","2,561.09",10.02,1.63,,,,
13-Jun-14," 2,565.40 "," 2,575.31 ","2,570.36",9.91,9.26,,,,
16-Jun-14," 2,567.78 "," 2,578.01 ","2,572.90",10.23,2.54,,,,
17-Jun-14," 2,576.16 "," 2,586.13 ","2,581.15",9.97,8.25,,,,
18-Jun-14," 2,576.69 "," 2,586.66 ","2,581.68",9.97,0.53,,,,
19-Jun-14," 2,573.14 "," 2,583.09 ","2,578.12",9.95,-3.56,,,,
20-Jun-14," 2,580.24 "," 2,590.15 ","2,585.20",9.91,7.08,,,,
23-Jun-14," 2,601.56 "," 2,611.63 ","2,606.60",10.07,21.40,,,,
24-Jun-14," 2,611.60 "," 2,621.25 ","2,616.43",9.65,9.83,,,,
25-Jun-14," 2,601.59 "," 2,611.58 ","2,606.59",10.00,-9.84,,,,
26-Jun-14," 2,594.33 "," 2,604.13 ","2,599.23",9.80,-7.36,,,,
27-Jun-14," 2,593.48 "," 2,603.35 ","2,598.42",9.87,-0.82,,,,
30-Jun-14," 2,594.76 "," 2,604.60 ","2,599.68",9.84,1.27,,,,
1-Jul-14," 2,603.17 "," 2,613.09 ","2,608.13",9.92,8.45,,,,
2-Jul-14," 2,606.58 "," 2,616.37 ","2,611.48",9.79,3.34,,,,
3-Jul-14," 2,613.53 "," 2,623.35 ","2,618.44",9.82,6.97,,,,
4-Jul-14," 2,626.63 "," 2,636.37 ","2,631.50",9.74,13.06,,,,
7-Jul-14," 2,634.25 "," 2,644.10 ","2,639.18",9.85,7.68,,,,
8-Jul-14," 2,638.97 "," 2,648.91 ","2,643.94",9.94,4.76,,,,
9-Jul-14," 2,650.29 "," 2,660.23 ","2,655.26",9.94,11.32,,,,
10-Jul-14," 2,661.63 "," 2,671.60 ","2,666.62",9.97,11.35,,,,
11-Jul-14," 2,662.10 "," 2,672.10 ","2,667.10",10.00,0.49,,,,
14-Jul-14," 2,646.60 "," 2,656.55 ","2,651.58",9.95,-15.53,,,,
15-Jul-14," 2,635.32 "," 2,645.32 ","2,640.32",10.00,-11.25,,,,
16-Jul-14," 2,630.25 "," 2,640.26 ","2,635.26",10.01,-5.07,,,,
17-Jul-14," 2,609.10 "," 2,618.97 ","2,614.04",9.87,-21.22,,,,
18-Jul-14," 2,613.24 "," 2,623.28 ","2,618.26",10.04,4.23,,,,
21-Jul-14," 2,622.53 "," 2,632.56 ","2,627.55",10.03,9.28,,,,
22-Jul-14," 2,629.51 "," 2,639.43 ","2,634.47",9.92,6.93,,,,
23-Jul-14," 2,628.48 "," 2,638.44 ","2,633.46",9.96,-1.01,,,,
24-Jul-14," 2,630.55 "," 2,640.43 ","2,635.49",9.88,2.03,,,,
25-Jul-14," 2,624.18 "," 2,634.14 ","2,629.16",9.96,-6.33,,,,
29-Jul-14," 2,623.65 "," 2,633.60 ","2,628.63",9.95,-0.53,,,,
30-Jul-14," 2,617.41 "," 2,627.20 ","2,622.31",9.79,-6.32,,,,
31-Jul-14," 2,620.29 "," 2,630.11 ","2,625.20",9.82,2.89,,,,
1-Aug-14," 2,617.56 "," 2,627.40 ","2,622.48",9.84,-2.72,,,,
4-Aug-14," 2,608.75 "," 2,618.73 ","2,613.74",9.98,-8.74,,,,
5-Aug-14," 2,613.60 "," 2,623.36 ","2,618.48",9.76,4.74,,,,
6-Aug-14," 2,616.90 "," 2,626.77 ","2,621.84",9.87,3.36,,,,
7-Aug-14," 2,617.60 "," 2,627.47 ","2,622.54",9.87,0.70,,,,
8-Aug-14," 2,615.76 "," 2,625.48 ","2,620.62",9.72,-1.91,,,,
11-Aug-14," 2,614.93 "," 2,624.35 ","2,619.64",9.42,-0.98,,,,
12-Aug-14," 2,611.47 "," 2,621.07 ","2,616.27",9.60,-3.37,,,,
13-Aug-14," 2,609.57 "," 2,619.15 ","2,614.36",9.58,-1.91,,,,
14-Aug-14," 2,604.30 "," 2,614.11 ","2,609.21",9.81,-5.16,,,,
15-Aug-14," 2,603.43 "," 2,612.40 ","2,607.92",8.97,-1.29,,,,
18-Aug-14," 2,598.06 "," 2,607.90 ","2,602.98",9.84,-4.93,,,,
19-Aug-14," 2,604.24 "," 2,614.19 ","2,609.22",9.95,6.24,,,,
20-Aug-14," 2,608.64 "," 2,618.55 ","2,613.60",9.91,4.38,,,,
21-Aug-14," 2,601.26 "," 2,611.03 ","2,606.15",9.77,-7.45,,,,
22-Aug-14," 2,594.19 "," 2,604.18 ","2,599.19",9.99,-6.96,,,,
25-Aug-14," 2,593.96 "," 2,603.95 ","2,598.96",9.99,-0.23,,,,
26-Aug-14," 2,597.41 "," 2,607.42 ","2,602.42",10.01,3.46,,,,
27-Aug-14," 2,603.88 "," 2,613.78 ","2,608.83",9.90,6.41,,,,
28-Aug-14," 2,612.21 "," 2,622.20 ","2,617.21",9.99,8.38,,,,
29-Aug-14," 2,612.00 "," 2,621.99 ","2,617.00",9.99,-0.21,,,,
1-Sep-14," 2,605.83 "," 2,615.80 ","2,610.82",9.97,-6.18,,,,
2-Sep-14," 2,601.08 "," 2,610.65 ","2,605.87",9.57,-4.95,,,,
3-Sep-14," 2,601.73 "," 2,611.60 ","2,606.67",9.87,0.80,,,,
4-Sep-14," 2,602.91 "," 2,612.78 ","2,607.85",9.87,1.18,,,,
5-Sep-14," 2,603.67 "," 2,613.55 ","2,608.61",9.89,0.76,,,,
8-Sep-14," 2,600.30 "," 2,610.19 ","2,605.24",9.89,-3.36,,,,
9-Sep-14," 2,600.81 "," 2,610.65 ","2,605.73",9.84,0.49,,,,
10-Sep-14," 2,603.97 "," 2,613.67 ","2,608.82",9.69,3.09,,,,
11-Sep-14," 2,604.13 "," 2,613.81 ","2,608.97",9.68,0.15,,,,
12-Sep-14," 2,606.55 "," 2,616.03 ","2,611.29",9.48,2.32,,,,
15-Sep-14," 2,605.82 "," 2,615.28 ","2,610.55",9.46,-0.74,,,,
16-Sep-14," 2,605.32 "," 2,614.84 ","2,610.08",9.51,-0.47,,,,
17-Sep-14," 2,608.52 "," 2,618.36 ","2,613.44",9.84,3.36,,,,
18-Sep-14," 2,611.97 "," 2,621.80 ","2,616.88",9.83,3.45,,,,
19-Sep-14," 2,619.69 "," 2,629.67 ","2,624.68",9.98,7.80,,,,
22-Sep-14," 2,619.39 "," 2,628.67 ","2,624.03",9.28,-0.65,,,,
23-Sep-14," 2,617.74 "," 2,627.62 ","2,622.68",9.87,-1.35,,,,
24-Sep-14," 2,624.04 "," 2,633.97 ","2,629.01",9.94,6.33,,,,
25-Sep-14," 2,628.06 "," 2,638.04 ","2,633.05",9.98,4.04,,,,
26-Sep-14," 2,643.61 "," 2,653.53 ","2,648.57",9.92,15.53,,,,
29-Sep-14," 2,644.10 "," 2,654.06 ","2,649.08",9.95,0.51,,,,
30-Sep-14," 2,646.59 "," 2,656.62 ","2,651.61",10.03,2.53,,,,
1-Oct-14," 2,646.92 "," 2,656.98 ","2,651.95",10.06,0.35,,,,
2-Oct-14," 2,641.75 "," 2,651.28 ","2,646.51",9.54,-5.44,,,,
3-Oct-14," 2,638.96 "," 2,648.73 ","2,643.85",9.77,-2.67,,,,
6-Oct-14," 2,641.30 "," 2,651.22 ","2,646.26",9.92,2.41,,,,
7-Oct-14," 2,644.23 "," 2,654.03 ","2,649.13",9.80,2.87,,,,
8-Oct-14," 2,651.27 "," 2,661.14 ","2,656.21",9.87,7.07,,,,
10-Oct-14," 2,662.30 "," 2,672.29 ","2,667.30",9.99,11.09,,,,
13-Oct-14," 2,671.01 "," 2,680.99 ","2,676.00",9.98,8.70,,,,
14-Oct-14," 2,683.68 "," 2,693.65 ","2,688.67",9.97,12.67,,,,
15-Oct-14," 2,678.29 "," 2,688.19 ","2,683.24",9.90,-5.43,,,,
16-Oct-14," 2,671.19 "," 2,681.18 ","2,676.19",9.99,-7.05,,,,
17-Oct-14," 2,674.82 "," 2,684.82 ","2,679.82",9.99,3.63,,,,
20-Oct-14," 2,675.46 "," 2,685.35 ","2,680.41",9.89,0.58,,,,
21-Oct-14," 2,674.21 "," 2,684.20 ","2,679.21",9.99,-1.20,,,,
22-Oct-14," 2,690.77 "," 2,700.73 ","2,695.75",9.97,16.54,,,,
23-Oct-14," 2,699.61 "," 2,709.63 ","2,704.62",10.02,8.87,,,,
24-Oct-14," 2,701.16 "," 2,711.13 ","2,706.15",9.97,1.52,,,,
27-Oct-14," 2,698.99 "," 2,708.99 ","2,703.99",10.00,-2.15,,,,
28-Oct-14," 2,706.45 "," 2,716.32 ","2,711.38",9.87,7.39,,,,
29-Oct-14," 2,702.22 "," 2,712.12 ","2,707.17",9.89,-4.21,,,,
30-Oct-14," 2,705.18 "," 2,714.95 ","2,710.07",9.77,2.90,,,,
31-Oct-14," 2,702.38 "," 2,712.28 ","2,707.33",9.90,-2.74,,,,
3-Nov-14," 2,699.92 "," 2,709.47 ","2,704.70",9.55,-5.37,,,,
4-Nov-14," 2,692.21 "," 2,702.03 ","2,697.12",9.82,-7.57,,,,
5-Nov-14," 2,691.47 "," 2,701.02 ","2,696.25",9.55,-0.88,,,,
6-Nov-14," 2,698.62 "," 2,707.84 ","2,703.23",9.22,6.99,,,,
7-Nov-14," 2,703.09 "," 2,713.02 ","2,708.06",9.93,4.83,,,,
10-Nov-14," 2,707.86 "," 2,717.87 ","2,712.87",10.01,4.81,,,,
11-Nov-14," 2,710.02 "," 2,719.90 ","2,714.96",9.88,2.10,,,,
12-Nov-14," 2,723.73 "," 2,733.72 ","2,728.73",9.99,13.76,,,,
13-Nov-14," 2,736.47 "," 2,746.51 ","2,741.49",10.04,12.76,,,,
14-Nov-14," 2,745.05 "," 2,754.83 ","2,749.94",9.78,8.45,,,,
17-Nov-14," 2,733.16 "," 2,742.96 ","2,738.06",9.80,-11.88,,,,
18-Nov-14," 2,729.45 "," 2,739.15 ","2,734.30",9.70,-3.76,,,,
19-Nov-14," 2,737.36 "," 2,747.06 ","2,742.21",9.70,7.91,,,,
20-Nov-14," 2,740.21 "," 2,750.04 ","2,745.13",9.83,2.91,,,,
21-Nov-14," 2,743.98 "," 2,753.77 ","2,748.88",9.79,3.75,,,,
24-Nov-14," 2,746.34 "," 2,756.09 ","2,751.22",9.75,2.34,,,,
25-Nov-14," 2,745.31 "," 2,754.91 ","2,750.11",9.60,-1.11,,,,
26-Nov-14," 2,753.94 "," 2,763.73 ","2,758.84",9.79,8.73,,,,
27-Nov-14," 2,773.44 "," 2,783.45 ","2,778.45",10.01,19.61,,,,
28-Nov-14," 2,774.96 "," 2,784.93 ","2,779.95",9.97,1.50,,,,
1-Dec-14," 2,767.53 "," 2,777.35 ","2,772.44",9.82,-7.50,,,,
2-Dec-14," 2,755.35 "," 2,765.40 ","2,760.38",10.05,-12.07,,,,
3-Dec-14," 2,759.02 "," 2,769.01 ","2,764.02",9.98,3.64,,,,
4-Dec-14," 2,757.40 "," 2,767.46 ","2,762.43",10.06,-1.59,,,,
5-Dec-14," 2,757.74 "," 2,767.74 ","2,762.74",10.00,0.31,,,,
8-Dec-14," 2,759.73 "," 2,769.63 ","2,764.68",9.90,1.94,,,,
9-Dec-14," 2,759.64 "," 2,769.53 ","2,764.59",9.89,-0.10,,,,
10-Dec-14," 2,759.80 "," 2,769.69 ","2,764.75",9.89,0.16,,,,
11-Dec-14," 2,759.54 "," 2,769.42 ","2,764.48",9.88,-0.26,,,,
12-Dec-14," 2,762.64 "," 2,772.55 ","2,767.60",9.91,3.12,,,,
15-Dec-14," 2,764.66 "," 2,774.70 ","2,769.68",10.04,2.08,,,,
16-Dec-14," 2,775.72 "," 2,785.67 ","2,780.70",9.95,11.01,,,,
17-Dec-14," 2,776.52 "," 2,786.51 ","2,781.52",9.99,0.82,,,,
18-Dec-14," 2,773.73 "," 2,783.60 ","2,778.67",9.87,-2.85,,,,
19-Dec-14," 2,771.49 "," 2,781.29 ","2,776.39",9.80,-2.28,,,,
22-Dec-14," 2,764.30 "," 2,774.24 ","2,769.27",9.94,-7.12,,,,
23-Dec-14," 2,760.03 "," 2,769.96 ","2,765.00",9.93,-4.28,,,,
24-Dec-14," 2,756.46 "," 2,766.28 ","2,761.37",9.82,-3.63,,,,
29-Dec-14," 2,761.66 "," 2,771.67 ","2,766.67",10.01,5.30,,,,
30-Dec-14," 2,769.25 "," 2,779.34 ","2,774.30",10.09,7.63,,,,
31-Dec-14," 2,768.06 "," 2,778.07 ","2,773.07",10.01,-1.23,,,,
2-Jan-15," 2,774.00 "," 2,784.04 ","2,779.02",10.04,5.95,,,,
5-Jan-15," 2,792.00 "," 2,801.91 ","2,796.96",9.91,17.94,,,,
6-Jan-15," 2,805.49 "," 2,815.47 ","2,810.48",9.98,13.52,,,,
7-Jan-15," 2,826.35 "," 2,836.25 ","2,831.30",9.90,20.82,,,,
8-Jan-15," 2,841.90 "," 2,851.83 ","2,846.87",9.93,15.56,,,,
9-Jan-15," 2,845.50 "," 2,855.39 ","2,850.45",9.89,3.58,,,,
12-Jan-15," 2,859.36 "," 2,869.37 ","2,864.37",10.01,13.92,,,,
13-Jan-15," 2,861.81 "," 2,871.75 ","2,866.78",9.94,2.41,,,,
14-Jan-15," 2,885.71 "," 2,895.63 ","2,890.67",9.92,23.89,,,,
15-Jan-15," 2,890.30 "," 2,900.26 ","2,895.28",9.96,4.61,,,,
16-Jan-15," 2,889.91 "," 2,899.91 ","2,894.91",10.00,-0.37,,,,
19-Jan-15," 2,889.51 "," 2,899.51 ","2,894.51",10.00,-0.40,,,,
